code,emis_code,region,zone,woreda,school_name,SubmissionDate,starttime,endtime,surveyday,deviceid,assent,student_id,note_no_consent,A1,A2,A3,A4,A5,A6,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_97,A6_other,A7,A8,A9,A9_1,A9_2,A9_97,A9_other,A10_1,A10_2,A10_3,A10_4,A10_5,A10_6,A11,B1_1,B1_2,B1_3,B2,B3,B4,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B6,B7_1,B7_2,B7_3,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,C1,C2,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_97,C2_otherfamily,C2_other,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_9,C4,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,D1,D2,D3,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D5,D6,D7,D8,D9,D10_1,D10_2,E1,E2,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E2_8,E2_97,E2_other,E3_1,E3_2,E3_3,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C3[1]/C3_7,consentgroup[1]/SectionC[1]/C3[1]/C3_8,consentgroup[1]/SectionB[1]/B9[1]/B9_7,consentgroup[1]/SectionC[1]/C7,consentgroup[1]/SectionE[1]/E4[1]/E4_1,consentgroup[1]/SectionE[1]/E4[1]/E4_2,consentgroup[1]/SectionE[1]/E4[1]/E4_3,consentgroup[1]/SectionE[1]/E4[1]/E4_4,consentgroup[1]/SectionE[1]/E4[1]/E4_5,consentgroup[1]/SectionE[1]/E5[1]/E5_1,consentgroup[1]/SectionE[1]/E5[1]/E5_2,consentgroup[1]/SectionE[1]/E5[1]/E5_3,consentgroup[1]/SectionE[1]/E6[1]/E6_1,consentgroup[1]/SectionE[1]/E6[1]/E6_2,consentgroup[1]/SectionE[1]/E6[1]/E6_3,consentgroup[1]/SectionE[1]/E6[1]/E6_4,consentgroup[1]/SectionE[1]/E6[1]/E6_5,consentgroup[1]/SectionE[1]/E7[1]/E7_1,consentgroup[1]/SectionE[1]/E7[1]/E7_2,consentgroup[1]/SectionE[1]/E7[1]/E7_3,consentgroup[1]/SectionE[1]/E7[1]/E7_4,consentgroup[1]/SectionE[1]/E7[1]/E7_5,consentgroup[1]/SectionE[1]/E7[1]/E7_6
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,"12/17/2025, 3:37:34 PM","12/16/2025, 1:35:28 PM","12/16/2025, 4:51:21 PM",12/16/2025,3.58E+14,1,S303,NA,2,13,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,3,2,1,1,0,0,NA,5,5,5,5,5,5,5,5,4,3,1,4,4,3,4,3,3,3,5,5,2,2,2,4,0,5,3,5,3,5,5,2,1,5,5,5,5,4,5,2,0,1,0,0,0,0,0,NA,1,1,3,1,3,4,1,1,3,0,0,1,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,1,4,1,4,2,2,2,1,1,1,NA,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,uuid:4a0fc7a9-196c-49e5-9de5-504b59fc88d6,2512142208,uuid:4a0fc7a9-196c-49e5-9de5-504b59fc88d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,"12/17/2025, 3:37:35 PM","12/16/2025, 1:51:00 PM","12/16/2025, 4:51:01 PM",12/16/2025,3.58E+14,1,S304,NA,2,13,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,2,1,97,0,0,1,None,5,5,4,5,5,5,5,5,5,3,1,4,4,5,3,4,4,3,5,5,1,2,0,2,0,5,4,5,5,4,5,1,1,5,5,5,5,3,5,1,1,0,0,0,0,0,0,NA,1,1,3,4,2,4,1,1,3,0,0,1,0,0,0,0,0,0,NA,NA,5,5,1,999,1,5,5,3,3,2,4,1,1,1,1,1,1,NA,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:ec8b1c3c-e450-4a37-8ea3-0ee9a76dc576,2512142208,uuid:ec8b1c3c-e450-4a37-8ea3-0ee9a76dc576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,"12/17/2025, 3:37:36 PM","12/16/2025, 2:07:39 PM","12/16/2025, 4:50:41 PM",12/16/2025,3.58E+14,1,S305,NA,1,14,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,8,1,1,1,0,0,NA,5,5,5,5,5,5,5,5,3,5,1,4,4,4,4,4,2,4,999,5,2,2,1,4,0,5,2,4,3,5,5,1,1,3,5,5,5,5,5,1,1,0,0,0,0,0,0,NA,1,1,3,5,1,3,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,4,1,3,1,3,3,3,0,0,NA,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,uuid:71faa411-a8b1-4c66-883e-9de9869c1363,2512142208,uuid:71faa411-a8b1-4c66-883e-9de9869c1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,"12/17/2025, 3:37:36 PM","12/16/2025, 2:22:04 PM","12/16/2025, 4:50:19 PM",12/16/2025,3.58E+14,1,S306,NA,1,14,4,1,4,1 2 7,1,1,0,0,0,0,1,0,NA,1,4,97,0,0,1,None,5,5,5,5,5,5,5,5,5,5,1,3,4,5,5,4,3,4,5,4,1,2,0,0,0,5,2,5,3,5,5,1,1,4,5,5,5,5,5,1,1,0,0,0,0,0,0,NA,1,1,5,5,2,5,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,5,2,4,1,3,1,2,0,1,NA,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,uuid:e4c0c45b-a559-4a00-a07c-b4aedccc41e5,2512142208,uuid:e4c0c45b-a559-4a00-a07c-b4aedccc41e5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101780,S1002090012,ADDIS ABABA,Akaki-Kaliti,Woreda 9,kilinto no 1,"12/17/2025, 3:37:36 PM","12/16/2025, 2:32:35 PM","12/16/2025, 4:49:33 PM",12/16/2025,3.58E+14,1,S307,NA,1,14,4,1,3,2 7,0,1,0,0,0,0,1,0,NA,1,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,4,5,5,2,5,5,1,1,2,2,2,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,5,5,5,5,1,5,5,3,5,2,4,2,2,1,2,NA,1,NA,0,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:23b9051c-45bb-490b-a107-b6c781681ea7,2512142208,uuid:23b9051c-45bb-490b-a107-b6c781681ea7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:43 PM","12/12/2025, 11:48:52 AM","12/15/2025, 3:13:34 PM",12/12/2025,3.58E+14,1,S201,NA,2,13,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,5,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,3,2,5,5,5,1,0,0,0,0,5,5,5,3,5,5,1,1,5,5,5,5,5,5,1,1,0,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,97,0,0,0,0,0,0,0,0,1,NA,Paintist,5,5,1,5,1,5,5,3,4,1,5,1,3,1,3,0,0,NA,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:66c2c82d-d87c-4659-9a11-55a0b2f14c03,2512111009,uuid:66c2c82d-d87c-4659-9a11-55a0b2f14c03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:44 PM","12/15/2025, 8:01:36 AM","12/15/2025, 3:21:39 PM",12/15/2025,3.58E+14,1,S203,NA,1,14,4,2,5,6 7,0,0,0,0,0,1,1,0,NA,2,4,97,0,0,1,Neboughur,5,5,5,5,5,5,5,5,3,3,1,2,4,3,3,2,4,3,5,5,1,2,2,0,1,5,4,5,3,5,5,1,1,3,4,3,5,5,5,2,0,1,0,0,0,0,0,NA,0,1,2,5,1,3,3,1,5,0,0,0,0,1,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,4,3,5,1,2,3,3,NA,NA,1,0,1,1,1,1,0,1,1,1,1,3,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,uuid:82b82b70-9b5c-485d-8fb7-e209ab706c4b,2512111009,uuid:82b82b70-9b5c-485d-8fb7-e209ab706c4b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:45 PM","12/12/2025, 12:11:22 PM","12/15/2025, 3:12:04 PM",12/12/2025,3.58E+14,1,S202,NA,2,14,4,2,6,7 97,0,0,0,0,0,0,1,1,Aunt,6,4,1 97,1,0,1,Aunt,5,5,5,5,5,5,5,5,5,3,1,4,4,5,5,5,3,5,5,5,1,999,0,2,1,5,5,5,5,5,5,1,1,4,5,5,5,5,5,1 4,1,0,0,1,0,0,0,NA,1,1,4,5,1,4,1,1,3,0,0,1,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,5,1,5,1,2,1,3,NA,NA,0,1,1,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,uuid:fb29c775-c96c-4587-b6c2-a737fb17ddd7,2512111009,uuid:fb29c775-c96c-4587-b6c2-a737fb17ddd7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:46 PM","12/15/2025, 8:19:42 AM","12/15/2025, 3:16:07 PM",12/15/2025,3.58E+14,1,S204,NA,1,13,4,1,4,1 2 7,1,1,0,0,0,0,1,0,NA,1,3,97,0,0,1,None,5,5,5,5,5,5,5,5,5,5,1,2,2,4,3,5,2,4,5,5,1,1,0,2,0,5,1,5,3,5,5,1,1,4,5,5,5,5,5,1 2,1,1,0,0,0,0,0,NA,1,1,5,5,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Doctor,5,3,2,5,1,5,5,2,3,2,4,1,3,3,2,1,1,NA,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,uuid:0b9c9306-6e8d-4b6c-a87e-0615a482853c,2512111009,uuid:0b9c9306-6e8d-4b6c-a87e-0615a482853c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:47 PM","12/15/2025, 7:46:47 AM","12/15/2025, 3:21:11 PM",12/15/2025,3.58E+14,1,S206,NA,2,13,4,1,6,2 7,0,1,0,0,0,0,1,0,NA,3,2,1,1,0,0,NA,5,5,5,5,5,5,5,5,3,5,1,4,4,5,3,5,2,4,4,5,1,1,0,0,0,4,2,4,4,5,5,1,1,3,4,5,5,5,5,1,1,0,0,0,0,0,0,NA,1,1,3,5,1,4,1,1,4,0,0,0,1,0,0,0,0,0,NA,NA,5,5,2,3,1,5,5,3,5,1,4,1,1,2,3,NA,1,NA,1,1,1,1,1,0,1,1,1,1,3,1,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:694a601c-cc57-4ad9-b4e5-9d47342c14c7,2512111009,uuid:694a601c-cc57-4ad9-b4e5-9d47342c14c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:48 PM","12/15/2025, 8:33:05 AM","12/15/2025, 3:19:06 PM",12/15/2025,3.58E+14,1,S205,NA,1,13,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,4,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,3,5,3,2,5,5,5,1,1,0,0,0,5,1,5,3,5,5,1,1,3,5,4,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,5,5,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,1,5,5,2,5,1,4,1,1,1,3,1,0,NA,0,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,uuid:efe52114-3d4f-4404-8f9d-485b25b5a696,2512111009,uuid:efe52114-3d4f-4404-8f9d-485b25b5a696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:48 PM","12/15/2025, 10:23:45 AM","12/15/2025, 3:17:03 PM",12/15/2025,3.58E+14,1,S207,NA,2,13,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,5,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,5,2,5,5,5,1,1,0,0,0,5,5,5,5,5,5,1,1,4,5,5,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,1,5,1,5,1,1,3,0,0,1,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,5,1,3,1,1,1,3,1,1,NA,0,1,1,1,1,0,1,1,1,1,2,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:c0140d05-eadf-42be-afa8-eb0fb85322fc,2512111009,uuid:c0140d05-eadf-42be-afa8-eb0fb85322fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101426,S1007130252,ADDIS ABABA,Addis Ketema,Woreda 12,BISRAT,"12/15/2025, 3:30:49 PM","12/15/2025, 10:38:56 AM","12/15/2025, 3:17:24 PM",12/15/2025,3.58E+14,1,S208,NA,1,14,4,1,2,1 2 7,1,1,0,0,0,0,1,0,NA,2,2,97,0,0,1,None,5,5,5,5,4,5,5,5,5,5,1,4,4,5,3,5,2,5,5,5,1,1,0,0,0,5,3,5,5,5,5,1,1,3,5,5,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,4,5,1,3,1,1,97,0,0,0,0,0,0,0,0,1,NA,Dentist,5,5,1,5,1,5,5,3,4,1,4,1,1,1,3,1,0,NA,0,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:4bde74f8-07da-429f-926e-1cc536dbe03c,2512111009,uuid:4bde74f8-07da-429f-926e-1cc536dbe03c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/18/2025, 6:43:18 PM","12/18/2025, 11:34:52 AM","12/18/2025, 11:48:46 AM",12/18/2025,3.58E+14,1,S101,NA,2,14,4,1,3,2 5 6,0,1,0,0,1,1,0,0,NA,0,3,97,0,0,1,_,5,5,5,5,5,5,5,5,5,5,1,4,4,4,5,4,3,5,5,5,1,3,0,0,0,5,3,5,5,5,1,1,1,4,5,5,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,8,0,0,0,0,0,0,0,1,0,Aunt,NA,5,5,1,5,1,5,5,3,5,1,4,1,1,1,3,NA,0,NA,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,uuid:227751ea-c114-4dbc-a942-dc57bdd57805,2512142208,uuid:227751ea-c114-4dbc-a942-dc57bdd57805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/18/2025, 6:43:18 PM","12/18/2025, 11:48:51 AM","12/18/2025, 12:01:03 PM",12/18/2025,3.58E+14,1,S102,NA,1,13,4,1,4,1 2 7,1,1,0,0,0,0,1,0,NA,1,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,3,1,4,4,4,4,4,2,5,5,5,1,1,0,0,0,5,5,5,5,5,5,1,1,5,5,4,5,5,5,2,0,1,0,0,0,0,0,NA,1,2,5,5,1,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,1,5,5,3,5,1,4,1,1,1,3,1,1,NA,0,1,1,1,1,0,0,1,1,1,2,2,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:d6ab5679-0670-44d2-ae58-eafd3f6784cf,2512142208,uuid:d6ab5679-0670-44d2-ae58-eafd3f6784cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:38 PM","12/18/2025, 1:11:07 PM","12/18/2025, 1:30:35 PM",12/18/2025,3.58E+14,1,S108,NA,2,13,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,5,2,1,1,0,0,NA,4,5,5,5,4,5,4,5,3,3,1,3,3,3,3,4,2,4,3,4,1,1,1,2,0,4,3,4,3,3,5,1,1,4,4,4,3,5,5,3,0,0,1,0,0,0,0,NA,0,1,1,4,1,4,1,1,7,0,0,0,0,0,0,1,0,0,NA,NA,5,5,1,5,1,5,5,2,5,1,4,1,3,5,2,1,1,NA,0,1,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,uuid:316b57bd-e1bb-44b6-96a7-33c421844196,2512142208,uuid:316b57bd-e1bb-44b6-96a7-33c421844196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:38 PM","12/18/2025, 12:54:30 PM","12/18/2025, 1:11:02 PM",12/18/2025,3.58E+14,1,S107,NA,1,13,4,1,5,1 2,1,1,0,0,0,0,0,0,NA,1,1,97,0,0,1,None,5,5,4,5,3,5,4,5,4,3,2,4,4,3,3,3,2,3,3,5,3,1,2,2,0,5,4,5,3,4,5,1,2,3,5,5,5,3,5,3,0,0,1,0,0,0,0,NA,1,1,4,5,2,4,2,1,1 97,1,0,0,0,0,0,0,0,1,NA,My friend,5,5,3,3,1,5,5,2,4,2,3,1,1,3,2,1,1,NA,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,uuid:5606ced1-da7d-4bc6-bb67-cef4c3c4b6b3,2512142208,uuid:5606ced1-da7d-4bc6-bb67-cef4c3c4b6b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:39 PM","12/18/2025, 12:42:18 PM","12/18/2025, 12:54:24 PM",12/18/2025,3.58E+14,1,S106,NA,2,14,4,1,10,1 2 7,1,1,0,0,0,0,1,0,NA,5,3,1,1,0,0,NA,5,5,3,5,5,5,5,5,5,3,1,4,4,4,3,3,2,5,5,5,1,1,0,2,0,5,1,5,4,5,5,1,1,4,5,5,5,5,5,3,0,0,1,0,0,0,0,NA,1,1,4,5,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Journalists (women),5,5,1,5,1,5,5,3,5,1,3,2,1,1,3,1,1,NA,1,1,1,1,1,0,1,1,1,1,2,2,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,uuid:a875e3fa-3854-4771-ae43-6d636ff1542e,2512142208,uuid:a875e3fa-3854-4771-ae43-6d636ff1542e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:39 PM","12/18/2025, 12:30:59 PM","12/18/2025, 12:42:12 PM",12/18/2025,3.58E+14,1,S105,NA,1,13,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,3,2,1,1,0,0,NA,5,5,3,5,5,5,5,5,5,3,1,4,4,4,4,5,2,5,4,5,1,1,0,0,2,5,3,5,3,5,5,1,1,4,5,5,4,5,5,4,0,0,0,1,0,0,0,NA,1,1,4,4,1,5,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,5,3,5,1,5,5,3,5,3,4,3,3,1,3,1,1,NA,1,1,1,1,1,0,1,1,1,1,2,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,uuid:e60a49b5-c0bf-4b0f-90b9-067b7c8fae1d,2512142208,uuid:e60a49b5-c0bf-4b0f-90b9-067b7c8fae1d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:40 PM","12/18/2025, 12:15:07 PM","12/18/2025, 12:30:52 PM",12/18/2025,3.58E+14,1,S104,NA,1,13,4,2,5,6 7,0,0,0,0,0,1,1,0,NA,2,2,97,0,0,1,Aunt,5,5,5,5,5,5,5,5,5,3,1,3,4,5,5,5,5,5,5,5,1,1,2,1,0,5,5,5,3,4,5,1,1,4,5,5,5,5,1,1,1,0,0,0,0,0,0,NA,1,1,3,5,1,3,1,1,97,0,0,0,0,0,0,0,0,1,NA,Engineer,5,5,3,3,1,5,5,3,4,3,4,1,1,1,2,NA,NA,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:aec49deb-fb79-42ea-a291-42dc67ba4a49,2512142208,uuid:aec49deb-fb79-42ea-a291-42dc67ba4a49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103302,S1008010052,ADDIS ABABA,Lideta,Woreda 1,Lideta Selam,"12/19/2025, 4:13:41 PM","12/18/2025, 12:01:10 PM","12/18/2025, 12:15:02 PM",12/18/2025,3.58E+14,1,S103,NA,2,14,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,2,2,97,0,0,1,None,5,5,5,5,5,5,5,5,4,4,1,4,4,5,5,3,3,5,5,5,1,1,0,1,0,5,4,5,4,5,5,1,1,3,5,5,5,5,5,2,0,1,0,0,0,0,0,NA,1,1,4,5,1,4,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,4,3,3,1,3,3,3,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:90c46978-e4e7-4c07-ad05-a580f2c8c1ae,2512142208,uuid:90c46978-e4e7-4c07-ad05-a580f2c8c1ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000236,S1111070022,DIRE DAWA,Dire Dawa,kebele 07,haji mahammed abdullahi oksade,"12/4/2025, 6:14:27 PM","12/4/2025, 2:56:33 PM","12/4/2025, 6:12:33 PM",12/4/2025,b069b6a079b16d18,1,S8001,NA,2,16,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,2,4,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,5,1,5,5,5,1,3,0,1,2,5,5,5,5,5,5,2,2,5,3,3,5,3,3,1 4,1,0,0,1,0,0,0,NA,1,2,5,5,5,5,1,1,4,0,0,0,1,0,0,0,0,0,NA,NA,5,5,3,3,2,5,5,3,1,2,1,1,1,4,2,0,1,NA,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:560c4444-b753-4698-bb73-2101ead8e526,2512040815,uuid:560c4444-b753-4698-bb73-2101ead8e526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
